show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s7337,Movie,Movie Title 7337,,"Actor A, Actor B, Actor C",India,"April 26, 2016",2017,PG,71 min,"Comedies, Action & Adventure, Children & Family Movies",Description for Movie Title 7337.
s7338,TV Show,Show Title 7338,Bong Joon-ho,"Actor A, Actor B, Actor C",Egypt,"September 6, 2020",1992,,2 Seasons,"Docuseries, TV Thrillers",Description for Show Title 7338.
s7339,TV Show,Show Title 7339,Bong Joon-ho,"Actor A, Actor B, Actor C",India,"September 21, 2019",1978,TV-MA,4 Seasons,"TV Comedies, International TV Shows",Description for Show Title 7339.
s7340,Movie,Movie Title 7340,David Fincher,"Actor A, Actor B, Actor C",India,"April 2, 2015",2019,UR,102 min,Thrillers,Description for Movie Title 7340.
s7341,TV Show,Show Title 7341,Ridley Scott,"Actor A, Actor B, Actor C",South Korea,"February 20, 2020",1999,TV-MA,1 Season,TV Dramas,Description for Show Title 7341.
s7342,Movie,Movie Title 7342,Christopher Nolan,"Actor A, Actor B, Actor C",India,"October 7, 2015",2010,NR,174 min,"Action & Adventure, Children & Family Movies, Sports Movies",Description for Movie Title 7342.
s7343,Movie,Movie Title 7343,Ryan Coogler,"Actor A, Actor B, Actor C",United States,"January 17, 2020",1997,TV-MA,90 min,"Romantic Movies, Thrillers",Description for Movie Title 7343.
s7344,TV Show,Show Title 7344,Denis Villeneuve,"Actor A, Actor B, Actor C",Mexico,"March 15, 2016",2017,TV-MA,3 Seasons,"TV Action & Adventure, TV Dramas",Description for Show Title 7344.
s7345,Movie,Movie Title 7345,Greta Gerwig,"Actor A, Actor B, Actor C",South Korea,"March 26, 2019",2011,R,115 min,"Romantic Movies, Stand-Up Comedy",Description for Movie Title 7345.
s7346,Movie,Movie Title 7346,Martin Scorsese,"Actor A, Actor B, Actor C",United States,"June 12, 2014",1983,PG-13,88 min,"Stand-Up Comedy, Anime Features, Romantic Movies",Description for Movie Title 7346.
s7347,Movie,Movie Title 7347,Jordan Peele,"Actor A, Actor B, Actor C",United States,"December 14, 2019",2014,TV-14,203 min,"Music & Musicals, Romantic Movies",Description for Movie Title 7347.
s7348,Movie,Movie Title 7348,Spike Lee,"Actor A, Actor B, Actor C","Japan, Australia","July 13, 2018",2007,TV-14,53 min,"Horror Movies, Stand-Up Comedy",Description for Movie Title 7348.
s7349,TV Show,Show Title 7349,Greta Gerwig,"Actor A, Actor B, Actor C",United States,"September 10, 2014",2012,TV-14,1 Season,TV Mysteries,Description for Show Title 7349.
s7350,TV Show,Show Title 7350,Martin Scorsese,"Actor A, Actor B, Actor C",United States,"January 3, 2021",1979,TV-14,1 Season,"Reality TV, TV Comedies, British TV Shows",Description for Show Title 7350.
s7351,Movie,Movie Title 7351,Ava DuVernay,"Actor A, Actor B, Actor C",Australia,"February 12, 2013",2006,R,102 min,"International Movies, Independent Movies, Stand-Up Comedy",Description for Movie Title 7351.
s7352,Movie,Movie Title 7352,Steven Spielberg,"Actor A, Actor B, Actor C",Italy,"April 20, 2017",2005,PG-13,114 min,"Independent Movies, Sports Movies",Description for Movie Title 7352.
s7353,Movie,Movie Title 7353,Martin Scorsese,"Actor A, Actor B, Actor C",United States,"April 22, 2017",2020,TV-MA,100 min,Horror Movies,Description for Movie Title 7353.
s7354,Movie,Movie Title 7354,Bong Joon-ho,"Actor A, Actor B, Actor C",Japan,"May 15, 2012",1975,PG-13,42 min,"Romantic Movies, Independent Movies",Description for Movie Title 7354.
s7355,Movie,Movie Title 7355,Ryan Coogler,"Actor A, Actor B, Actor C",United Kingdom,"June 14, 2019",1987,R,87 min,"Romantic Movies, Sports Movies",Description for Movie Title 7355.
s7356,Movie,Movie Title 7356,Martin Scorsese,"Actor A, Actor B, Actor C","Japan, Spain","August 11, 2018",1988,R,67 min,"Dramas, Action & Adventure",Description for Movie Title 7356.
s7357,Movie,Movie Title 7357,Alfonso Cuarón,,Turkey,"July 20, 2021",2016,R,140 min,"Independent Movies, Children & Family Movies",Description for Movie Title 7357.
s7358,TV Show,Show Title 7358,Steven Spielberg,"Actor A, Actor B, Actor C",Italy,"July 15, 2016",2018,UR,5 Seasons,"TV Action & Adventure, Kids' TV, TV Comedies",Description for Show Title 7358.
s7359,Movie,Movie Title 7359,Ryan Coogler,"Actor A, Actor B, Actor C",Canada,"January 23, 2017",2008,PG-13,147 min,"Sports Movies, Action & Adventure",Description for Movie Title 7359.
s7360,Movie,Movie Title 7360,,"Actor A, Actor B, Actor C",Australia,"March 25, 2014",1981,R,119 min,Thrillers,Description for Movie Title 7360.
s7361,Movie,Movie Title 7361,David Fincher,"Actor A, Actor B, Actor C",Japan,,1982,R,136 min,"Anime Features, Independent Movies, International Movies",Description for Movie Title 7361.
s7362,Movie,Movie Title 7362,Martin Scorsese,"Actor A, Actor B, Actor C",Germany,"April 3, 2020",2012,NR,153 min,Sports Movies,Description for Movie Title 7362.
s7363,Movie,Movie Title 7363,David Fincher,"Actor A, Actor B, Actor C",,"August 4, 2019",2004,R,108 min,"Romantic Movies, Sports Movies, Stand-Up Comedy",Description for Movie Title 7363.
s7364,Movie,Movie Title 7364,,"Actor A, Actor B, Actor C",United States,"July 20, 2019",1977,R,66 min,"Dramas, Horror Movies, Thrillers",Description for Movie Title 7364.
s7365,Movie,Movie Title 7365,Spike Lee,"Actor A, Actor B, Actor C",Nigeria,"December 15, 2017",2013,G,101 min,Comedies,Description for Movie Title 7365.
s7366,Movie,Movie Title 7366,Jordan Peele,"Actor A, Actor B, Actor C","United States, Canada","July 7, 2018",2016,R,79 min,Documentaries,Description for Movie Title 7366.
s7367,Movie,Movie Title 7367,David Fincher,,United States,"July 15, 2019",2012,TV-14,92 min,Dramas,Description for Movie Title 7367.
s7368,Movie,Movie Title 7368,,"Actor A, Actor B, Actor C",United States,"August 27, 2013",1997,PG-13,140 min,"Horror Movies, Documentaries",Description for Movie Title 7368.
s7369,Movie,Movie Title 7369,,"Actor A, Actor B, Actor C","Brazil, Japan","June 9, 2020",2011,TV-14,117 min,Independent Movies,Description for Movie Title 7369.
s7370,Movie,Movie Title 7370,Ryan Coogler,"Actor A, Actor B, Actor C","United States, France","May 14, 2018",1993,G,134 min,"Anime Features, Horror Movies, International Movies",Description for Movie Title 7370.
s7371,TV Show,Show Title 7371,Greta Gerwig,"Actor A, Actor B, Actor C",United States,"July 23, 2018",1984,TV-MA,2 Seasons,Anime Series,Description for Show Title 7371.
s7372,Movie,Movie Title 7372,Bong Joon-ho,"Actor A, Actor B, Actor C",Nigeria,"February 8, 2017",2021,PG,110 min,"Action & Adventure, Music & Musicals",Description for Movie Title 7372.
s7373,Movie,Movie Title 7373,Steven Spielberg,"Actor A, Actor B, Actor C","United States, Turkey","May 2, 2013",2007,R,83 min,Horror Movies,Description for Movie Title 7373.
s7374,TV Show,Show Title 7374,,"Actor A, Actor B, Actor C",United Kingdom,"February 15, 2021",2004,TV-MA,1 Season,Reality TV,Description for Show Title 7374.
s7375,Movie,Movie Title 7375,Guillermo del Toro,"Actor A, Actor B, Actor C",United States,"January 3, 2015",2009,PG-13,86 min,"Children & Family Movies, Sports Movies",Description for Movie Title 7375.
s7376,Movie,Movie Title 7376,Quentin Tarantino,"Actor A, Actor B, Actor C",Japan,"May 3, 2019",1994,PG,60 min,"Sci-Fi & Fantasy, Romantic Movies, International Movies",Description for Movie Title 7376.
s7377,TV Show,Show Title 7377,,"Actor A, Actor B, Actor C",South Korea,"October 12, 2020",1980,UR,1 Season,"TV Thrillers, Talk Shows & Variety",Description for Show Title 7377.
s7378,Movie,Movie Title 7378,Martin Scorsese,"Actor A, Actor B, Actor C",United States,"May 17, 2020",2013,TV-PG,89 min,"Sci-Fi & Fantasy, Thrillers",Description for Movie Title 7378.
s7379,TV Show,Show Title 7379,Bong Joon-ho,"Actor A, Actor B, Actor C",Canada,"July 5, 2021",1975,TV-MA,4 Seasons,"Kids' TV, Anime Series",Description for Show Title 7379.
s7380,Movie,Movie Title 7380,Ryan Coogler,"Actor A, Actor B, Actor C",South Korea,"September 13, 2015",2016,PG-13,52 min,"Stand-Up Comedy, Thrillers, Dramas",Description for Movie Title 7380.
s7381,Movie,Movie Title 7381,Bong Joon-ho,"Actor A, Actor B, Actor C",United Kingdom,"July 9, 2021",2007,TV-14,168 min,"Children & Family Movies, Sports Movies",Description for Movie Title 7381.
s7382,TV Show,Show Title 7382,Ryan Coogler,"Actor A, Actor B, Actor C","Germany, Australia","October 23, 2017",1993,TV-MA,3 Seasons,TV Action & Adventure,Description for Show Title 7382.
s7383,Movie,Movie Title 7383,Spike Lee,"Actor A, Actor B, Actor C",Germany,,2017,PG,95 min,"Sports Movies, Children & Family Movies",Description for Movie Title 7383.
s7384,Movie,Movie Title 7384,Martin Scorsese,"Actor A, Actor B, Actor C",India,"July 11, 2012",2018,R,164 min,"Stand-Up Comedy, Anime Features",Description for Movie Title 7384.
s7385,Movie,Movie Title 7385,David Fincher,"Actor A, Actor B, Actor C",United States,"January 13, 2021",2009,UR,143 min,"Independent Movies, Sports Movies, Stand-Up Comedy",Description for Movie Title 7385.
s7386,Movie,Movie Title 7386,Greta Gerwig,"Actor A, Actor B, Actor C","United States, Brazil","January 16, 2017",1955,R,136 min,"Thrillers, Sci-Fi & Fantasy",Description for Movie Title 7386.
s7387,Movie,Movie Title 7387,Guillermo del Toro,"Actor A, Actor B, Actor C",United States,"December 3, 2021",2000,PG-13,131 min,Sci-Fi & Fantasy,Description for Movie Title 7387.
s7388,Movie,Movie Title 7388,Bong Joon-ho,"Actor A, Actor B, Actor C",United States,"August 25, 2019",2013,R,104 min,"Action & Adventure, Children & Family Movies",Description for Movie Title 7388.
s7389,Movie,Movie Title 7389,Christopher Nolan,"Actor A, Actor B, Actor C",,"September 24, 2021",2019,G,94 min,Independent Movies,Description for Movie Title 7389.
s7390,Movie,Movie Title 7390,Greta Gerwig,"Actor A, Actor B, Actor C",United States,,1985,,143 min,"Horror Movies, Music & Musicals, Thrillers",Description for Movie Title 7390.
s7391,Movie,Movie Title 7391,Christopher Nolan,"Actor A, Actor B, Actor C",Japan,"November 13, 2019",2008,TV-MA,110 min,"Children & Family Movies, Independent Movies, Documentaries",Description for Movie Title 7391.
s7392,TV Show,Show Title 7392,Ryan Coogler,"Actor A, Actor B, Actor C",Japan,"June 28, 2013",2020,TV-14,5 Seasons,"Crime TV Shows, British TV Shows, TV Dramas",Description for Show Title 7392.
s7393,Movie,Movie Title 7393,Greta Gerwig,"Actor A, Actor B, Actor C",United States,"September 8, 2021",1963,R,63 min,Stand-Up Comedy,Description for Movie Title 7393.
s7394,Movie,Movie Title 7394,James Cameron,"Actor A, Actor B, Actor C",United States,"December 18, 2020",2021,PG-13,44 min,"Independent Movies, Music & Musicals, Sports Movies",Description for Movie Title 7394.
s7395,Movie,Movie Title 7395,,"Actor A, Actor B, Actor C",Australia,"February 8, 2017",2013,R,143 min,Romantic Movies,Description for Movie Title 7395.
s7396,Movie,Movie Title 7396,Guillermo del Toro,"Actor A, Actor B, Actor C","United States, Mexico","April 5, 2017",1999,TV-MA,99 min,"Stand-Up Comedy, Children & Family Movies",Description for Movie Title 7396.
s7397,Movie,Movie Title 7397,Ryan Coogler,"Actor A, Actor B, Actor C",United States,"November 10, 2019",1983,R,89 min,Independent Movies,Description for Movie Title 7397.
s7398,Movie,Movie Title 7398,Martin Scorsese,"Actor A, Actor B, Actor C",United Kingdom,"January 2, 2018",2018,R,101 min,"Sci-Fi & Fantasy, Independent Movies",Description for Movie Title 7398.
s7399,Movie,Movie Title 7399,Christopher Nolan,"Actor A, Actor B, Actor C",India,"January 25, 2019",2016,PG-13,117 min,"Thrillers, Children & Family Movies, Anime Features",Description for Movie Title 7399.
s7400,Movie,Movie Title 7400,Jordan Peele,"Actor A, Actor B, Actor C",United States,"March 27, 2018",1962,TV-MA,159 min,Sci-Fi & Fantasy,Description for Movie Title 7400.
s7401,Movie,Movie Title 7401,Steven Spielberg,"Actor A, Actor B, Actor C",United States,"June 13, 2014",2009,PG-13,204 min,Anime Features,Description for Movie Title 7401.
s7402,Movie,Movie Title 7402,Martin Scorsese,,Italy,"February 15, 2018",1986,UR,54 min,"International Movies, Stand-Up Comedy",Description for Movie Title 7402.
s7403,TV Show,Show Title 7403,Ava DuVernay,"Actor A, Actor B, Actor C",Mexico,"May 15, 2018",1974,TV-MA,1 Season,"TV Action & Adventure, Talk Shows & Variety, Anime Series",Description for Show Title 7403.
s7404,TV Show,Show Title 7404,James Cameron,"Actor A, Actor B, Actor C","South Korea, Turkey","August 18, 2015",1968,TV-PG,9 Seasons,Teen TV Shows,Description for Show Title 7404.
s7405,TV Show,Show Title 7405,Guillermo del Toro,"Actor A, Actor B, Actor C","Japan, Australia","August 12, 2009",2007,TV-MA,1 Season,"British TV Shows, Teen TV Shows, Korean TV Shows",Description for Show Title 7405.
s7406,TV Show,Show Title 7406,Guillermo del Toro,"Actor A, Actor B, Actor C",South Korea,"January 9, 2012",2014,TV-MA,4 Seasons,"TV Thrillers, Docuseries",Description for Show Title 7406.
s7407,TV Show,Show Title 7407,James Cameron,"Actor A, Actor B, Actor C",India,"August 9, 2018",1978,TV-Y7,8 Seasons,"TV Thrillers, Talk Shows & Variety, Reality TV",Description for Show Title 7407.
s7408,Movie,Movie Title 7408,,"Actor A, Actor B, Actor C",United States,"July 8, 2018",2020,UR,83 min,Sports Movies,Description for Movie Title 7408.
s7409,Movie,Movie Title 7409,Jordan Peele,"Actor A, Actor B, Actor C",United Kingdom,"August 4, 2018",1997,R,44 min,"Dramas, Sports Movies",Description for Movie Title 7409.
s7410,Movie,Movie Title 7410,Denis Villeneuve,"Actor A, Actor B, Actor C","India, Brazil","May 27, 2019",1997,R,186 min,"Independent Movies, Thrillers",Description for Movie Title 7410.
s7411,TV Show,Show Title 7411,Ava DuVernay,"Actor A, Actor B, Actor C",,"June 23, 2020",2020,TV-14,1 Season,International TV Shows,Description for Show Title 7411.
s7412,Movie,Movie Title 7412,Steven Spielberg,"Actor A, Actor B, Actor C","United States, Germany","October 21, 2014",2000,TV-14,61 min,Dramas,Description for Movie Title 7412.
s7413,Movie,Movie Title 7413,Quentin Tarantino,"Actor A, Actor B, Actor C",,"July 19, 2021",2008,PG-13,102 min,Music & Musicals,Description for Movie Title 7413.
s7414,TV Show,Show Title 7414,Greta Gerwig,"Actor A, Actor B, Actor C",United States,"March 17, 2020",2002,TV-MA,4 Seasons,"TV Dramas, Anime Series",Description for Show Title 7414.
s7415,Movie,Movie Title 7415,Ava DuVernay,"Actor A, Actor B, Actor C",South Korea,"September 27, 2021",2007,R,90 min,"Sports Movies, Anime Features",Description for Movie Title 7415.
s7416,TV Show,Show Title 7416,David Fincher,"Actor A, Actor B, Actor C",Japan,"March 26, 2020",2003,TV-MA,4 Seasons,"TV Dramas, TV Action & Adventure",Description for Show Title 7416.
s7417,TV Show,Show Title 7417,Denis Villeneuve,"Actor A, Actor B, Actor C",United States,"October 9, 2016",1979,NR,4 Seasons,"TV Action & Adventure, British TV Shows",Description for Show Title 7417.
s7418,Movie,Movie Title 7418,,"Actor A, Actor B, Actor C",Canada,"June 7, 2019",2005,TV-MA,85 min,"Action & Adventure, Sports Movies",Description for Movie Title 7418.
s7419,Movie,Movie Title 7419,Ridley Scott,"Actor A, Actor B, Actor C",Mexico,"August 21, 2016",1979,R,99 min,"Anime Features, Dramas",Description for Movie Title 7419.
s7420,Movie,Movie Title 7420,Steven Spielberg,"Actor A, Actor B, Actor C",South Korea,"November 15, 2018",2000,PG-13,107 min,Comedies,Description for Movie Title 7420.
s7421,TV Show,Show Title 7421,Guillermo del Toro,"Actor A, Actor B, Actor C","Canada, France","February 6, 2021",1953,TV-MA,1 Season,"Talk Shows & Variety, Anime Series, TV Thrillers",Description for Show Title 7421.
s7422,Movie,Movie Title 7422,Guillermo del Toro,"Actor A, Actor B, Actor C",United States,"November 22, 2021",2020,TV-PG,82 min,"Dramas, International Movies, Action & Adventure",Description for Movie Title 7422.
s7423,Movie,Movie Title 7423,David Fincher,"Actor A, Actor B, Actor C",South Korea,"August 13, 2017",1965,TV-14,67 min,"Sci-Fi & Fantasy, Horror Movies, Romantic Movies",Description for Movie Title 7423.
s7424,Movie,Movie Title 7424,Steven Spielberg,"Actor A, Actor B, Actor C",South Korea,"January 26, 2017",2002,R,105 min,"Stand-Up Comedy, Sci-Fi & Fantasy",Description for Movie Title 7424.
s7425,Movie,Movie Title 7425,,"Actor A, Actor B, Actor C",United States,"June 19, 2019",2005,PG-13,119 min,"Stand-Up Comedy, Independent Movies",Description for Movie Title 7425.
s7426,Movie,Movie Title 7426,Steven Spielberg,"Actor A, Actor B, Actor C",United States,"June 11, 2021",2010,TV-MA,46 min,Romantic Movies,Description for Movie Title 7426.
s7427,Movie,Movie Title 7427,Denis Villeneuve,"Actor A, Actor B, Actor C",United Kingdom,"December 2, 2015",1967,R,71 min,"Action & Adventure, Independent Movies",Description for Movie Title 7427.
s7428,TV Show,Show Title 7428,,"Actor A, Actor B, Actor C",United States,"October 25, 2021",1977,TV-Y7,3 Seasons,"TV Dramas, Docuseries, Teen TV Shows",Description for Show Title 7428.
s7429,TV Show,Show Title 7429,Ridley Scott,"Actor A, Actor B, Actor C",United States,"June 13, 2019",2013,TV-MA,1 Season,"Korean TV Shows, TV Mysteries, TV Thrillers",Description for Show Title 7429.
s7430,Movie,Movie Title 7430,Ryan Coogler,"Actor A, Actor B, Actor C",India,"November 18, 2017",2006,R,72 min,"Stand-Up Comedy, Sports Movies, International Movies",Description for Movie Title 7430.
s7431,TV Show,Show Title 7431,Spike Lee,"Actor A, Actor B, Actor C",Japan,"July 11, 2018",1995,TV-Y,3 Seasons,Docuseries,Description for Show Title 7431.
s7432,Movie,Movie Title 7432,,"Actor A, Actor B, Actor C",Mexico,"February 21, 2013",2002,PG,73 min,Children & Family Movies,Description for Movie Title 7432.
s7433,TV Show,Show Title 7433,James Cameron,"Actor A, Actor B, Actor C",Egypt,"December 21, 2019",2021,TV-G,1 Season,"Teen TV Shows, TV Action & Adventure, Talk Shows & Variety",Description for Show Title 7433.
s7434,Movie,Movie Title 7434,Greta Gerwig,"Actor A, Actor B, Actor C",United States,"May 7, 2021",2016,R,176 min,"Music & Musicals, Horror Movies",Description for Movie Title 7434.
